miner_id,hash_power,mined_blocks,canonical_blocks,orphan_blocks,orphan_ratio,mined_share,canonical_share,mined_vs_hp_ratio,canonical_vs_hp_ratio
M0,0.009575641753119125,46,42,4,0.08695652173913043,0.0092,0.009028374892519347,0.960771114583859,0.9428480226485588
M1,0.011848855216395577,60,54,6,0.1,0.012,0.011607910576096303,1.012756066374689,0.9796651544897036
M2,0.01956301824074406,81,78,3,0.037037037037037035,0.0162,0.016766981943250214,0.828093078513832,0.8570754132575249
M3,0.009856542407797968,42,39,3,0.07142857142857142,0.0084,0.008383490971625107,0.852225826508327,0.8505508955140839
M4,0.010749615141893694,50,48,2,0.04,0.01,0.010318142734307825,0.9302658623588976,0.9598615948673063
M5,0.012433335345607584,64,60,4,0.0625,0.0128,0.012897678417884782,1.0294904500039848,1.0373466217527254
M6,0.003908756010396727,22,21,1,0.045454545454545456,0.0044,0.0045141874462596735,1.12567783414893,1.154891078965427
M7,0.01083571019017045,65,62,3,0.046153846153846156,0.013,0.013327601031814273,1.1997367751486074,1.2299702371058545
M8,0.013332899837050992,80,78,2,0.025,0.016,0.016766981943250214,1.2000390159339054,1.2575645319599718
M9,0.016785158371652786,82,79,3,0.036585365853658534,0.0164,0.016981943250214963,0.9770536349360128,1.0117237427377814
M10,0.0019923369445494243,9,7,2,0.2222222222222222,0.0018,0.0015047291487532244,0.9034616383159415,0.7552583677524112
M11,0.0064221775184041575,22,22,0,0.0,0.0044,0.004729148753224419,0.6851258762920888,0.7363777690155725
M12,0.0019192480691233675,12,10,2,0.16666666666666666,0.0024,0.0021496130696474634,1.250489730124475,1.1200287780564588
M13,0.01713796732924793,79,75,4,0.05063291139240506,0.0158,0.016122098022355976,0.9219296370716886,0.940724049277521
M14,0.014678202043225938,67,65,2,0.029850746268656716,0.0134,0.013972484952708513,0.9129183506629932,0.9519207401261303
M15,0.0008864925358945666,4,3,1,0.25,0.0008,0.0006448839208942391,0.9024328661636319,0.7274555563442863
M16,0.020790356807396142,90,87,3,0.03333333333333333,0.018,0.018701633705932932,0.8657860067892881,0.8995340425942017
M17,0.020421291853085555,76,71,5,0.06578947368421052,0.0152,0.015262252794496991,0.744321177590112,0.7473696034656564
M18,0.013841757141387198,77,73,4,0.05194805194805195,0.0154,0.015692175408426483,1.1125755092143335,1.1336837692019959
