miner_id,strategy,hash_power,mined_blocks,canonical_blocks,orphan_blocks,orphan_ratio,mined_share,canonical_share,mined_vs_hp_ratio,canonical_vs_hp_ratio,top_actions,last_raw_action,last_effective_action,last_reason,last_prompt
M0,social_selfish,0.07521868,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,publish_private:1,publish_private,publish_private,"Given the current lead and low rivalry pressure, it's optimal to secure my block right away and maximize potential private reward.","step=2880;miner_id=M0;is_selfish=true;event_kind=on_block_received;trigger_block_id=B1;hash_power=0.07522;local_public_height=0;private_lead=0;rivalry_pressure=0.0000;heads=M1:0,M10:1,M11:0,M2:0,M3:0,M4:0,M5:0,M6:0,M7:1,M8:1,M9:0;persona=M0_aggressive_alpha;risk=0.93;aggression=0.92;patience=0.51;sociability=0.43;style=high_beta_breakout;narrative_style=provocative;forum_global_sentiment=+0.500;forum_personal_sentiment=+0.500;forum_hot_board=mining;forum_feed_digest=P0|mining|author=M7|target=none|tone=+0.50|Great potential ahead! Let's keep the momentum i || P1|mining|author=M8|target=M7|tone=+0.50|Exciting times ahead for our mining community! L;own_reputation=+0.000;reputation_risk=normal;recent_memory=[none]"
M1,social_selfish,0.09307524,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,publish_if_win:1,publish_if_win,publish_if_win,"With no private lead and a competitive environment, it's crucial to maximize share by publishing immediately.","step=3304;miner_id=M1;is_selfish=true;event_kind=on_block_received;trigger_block_id=B1;hash_power=0.09308;local_public_height=1;private_lead=0;rivalry_pressure=0.0000;heads=M0:1,M10:1,M11:1,M2:0,M3:1,M4:1,M5:1,M6:1,M7:1,M8:1,M9:1;persona=M1_aggressive_raider;risk=0.90;aggression=0.88;patience=0.56;sociability=0.41;style=momentum_breakout;narrative_style=combative;forum_global_sentiment=+0.683;forum_personal_sentiment=+0.675;forum_hot_board=mining;forum_feed_digest=P0|mining|author=M7|target=none|tone=+0.50|Great potential ahead! Let's keep the momentum i || P8|mining|author=M5|target=none|tone=+0.75|Exciting times for our mining community! Let's k || P7|mining|author=M4|target=none|tone=+0.75|Exciting times for our mining community! Let's k || P3|mining|author=M6|target=none|tone=+0.70|Exciting times for our mining community! Let’s k || P6|mining|author=M9|target=none|tone=+0.75|We're in an exciting phase with fantastic potent;own_reputation=+0.000;reputation_risk=normal;recent_memory=[none]"
M2,social_selfish,0.15367161,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,hold:1,hold,hold,"The local public height is low, and there is no private lead. It is prudent to hold and observe the network's response before making any aggressive moves.","step=3373;miner_id=M2;is_selfish=true;event_kind=on_block_received;trigger_block_id=B1;hash_power=0.15367;local_public_height=1;private_lead=0;rivalry_pressure=0.0000;heads=M0:1,M1:1,M10:1,M11:1,M3:1,M4:1,M5:1,M6:1,M7:1,M8:1,M9:1;persona=M2_aggressive_hunter;risk=0.88;aggression=0.90;patience=0.49;sociability=0.46;style=event_hunting;narrative_style=provocative;forum_global_sentiment=+0.690;forum_personal_sentiment=+0.706;forum_hot_board=mining;forum_feed_digest=P0|mining|author=M7|target=none|tone=+0.50|Great potential ahead! Let's keep the momentum i || P9|mining|author=M1|target=none|tone=+0.75|We're in an exciting phase with fantastic potent || P8|mining|author=M5|target=none|tone=+0.75|Exciting times for our mining community! Let's k || P7|mining|author=M4|target=none|tone=+0.75|Exciting times for our mining community! Let's k || P5|mining|author=M11|target=none|tone=+0.75|Exciting times for our mining community! Let's c;own_reputation=+0.000;reputation_risk=normal;recent_memory=[none]"
M3,honest,0.07742521,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,publish_if_win:1,publish_private,publish_if_win,"Current network conditions are stable, and maintaining a lead is crucial. While private lead is zero, the lack of rivalry pressure means it's a favorable moment to secure potential advantage.","step=3002;miner_id=M3;is_selfish=false;event_kind=on_block_received;trigger_block_id=B1;hash_power=0.07743;local_public_height=0;private_lead=0;rivalry_pressure=0.0000;heads=M0:1,M1:0,M10:1,M11:0,M2:0,M4:0,M5:0,M6:1,M7:1,M8:1,M9:0;persona=M3_conservative_anchor;risk=0.26;aggression=0.22;patience=0.89;sociability=0.57;style=cashflow_stability;narrative_style=calm_data_driven;forum_global_sentiment=+0.613;forum_personal_sentiment=+0.613;forum_hot_board=mining;forum_feed_digest=P0|mining|author=M7|target=none|tone=+0.50|Great potential ahead! Let's keep the momentum i || P1|mining|author=M8|target=M7|tone=+0.50|Exciting times ahead for our mining community! L || P3|mining|author=M6|target=none|tone=+0.70|Exciting times for our mining community! Let’s k || P2|mining|author=M0|target=M8|tone=+0.75|The momentum is building! Let's capitalize on th;own_reputation=+0.000;reputation_risk=normal;recent_memory=[none]"
M4,honest,0.08444048,1,0,1,1.00000000,0.20000000,0.00000000,2.36853218,0.00000000,publish_if_win:2,publish_if_win,publish_if_win,"Current network sentiment is extremely positive, and publishing now aligns with the community's excitement and capitalizes on momentum. Given the overall positive tone in recent forum posts, timely engagement can enhance reputation and secure a favorable outcome.","step=19932;miner_id=M4;is_selfish=false;event_kind=on_block_mined;trigger_block_id=;hash_power=0.08444;local_public_height=3;private_lead=0;rivalry_pressure=0.0000;heads=M0:3,M1:3,M10:3,M11:3,M2:3,M3:3,M5:3,M6:3,M7:3,M8:3,M9:3;persona=M4_conservative_guard;risk=0.29;aggression=0.25;patience=0.86;sociability=0.60;style=risk_control;narrative_style=measured;forum_global_sentiment=+0.716;forum_personal_sentiment=+0.725;forum_hot_board=mining;forum_feed_digest=P14|mining|author=M8|target=none|tone=+0.75|We're experiencing fantastic potential in our mi || P15|mining|author=M9|target=none|tone=+0.80|Exciting times ahead! Let's capitalize on our mo || P13|mining|author=M9|target=none|tone=+0.75|We're in an exciting phase for mining! Let's lev || P11|mining|author=M5|target=none|tone=+0.75|We're in an exciting phase for mining! Let's kee || P12|mining|author=M7|target=none|tone=+0.75|We're experiencing fantastic potential in our mi;own_reputation=+0.000;reputation_risk=normal;recent_memory=[t=3171 action=publish_if_win content=Exciting times for our mining community!...]"
M5,honest,0.09766646,1,1,0,0.00000000,0.20000000,0.33333333,2.04778595,3.41297658,hold:1;publish_if_win:1,publish_if_win,publish_if_win,"Withholding is not advantageous at this point, and publishing allows capitalizing on current momentum and positive sentiments in the community.","step=9319;miner_id=M5;is_selfish=false;event_kind=on_block_mined;trigger_block_id=;hash_power=0.09767;local_public_height=1;private_lead=0;rivalry_pressure=0.0000;heads=M0:1,M1:1,M10:1,M11:1,M2:1,M3:1,M4:1,M6:1,M7:1,M8:1,M9:1;persona=M5_conservative_longterm;risk=0.31;aggression=0.24;patience=0.84;sociability=0.62;style=long_horizon_value;narrative_style=measured;forum_global_sentiment=+0.695;forum_personal_sentiment=+0.713;forum_hot_board=mining;forum_feed_digest=P0|mining|author=M7|target=none|tone=+0.50|Great potential ahead! Let's keep the momentum i || P10|mining|author=M2|target=none|tone=+0.75|We're in an exciting phase for mining! Let's sta || P9|mining|author=M1|target=none|tone=+0.75|We're in an exciting phase with fantastic potent || P8|mining|author=M5|target=none|tone=+0.75|Exciting times for our mining community! Let's k || P7|mining|author=M4|target=none|tone=+0.75|Exciting times for our mining community! Let's k;own_reputation=+0.000;reputation_risk=normal;recent_memory=[t=3194 action=hold content=Exciting times for our mining community!...]"
M6,honest,0.03070410,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,publish_if_win:1,publish_private,publish_if_win,I have received a new block and maintaining my private chain has a positive expected advantage.,"step=2947;miner_id=M6;is_selfish=false;event_kind=on_block_received;trigger_block_id=B1;hash_power=0.03070;local_public_height=0;private_lead=0;rivalry_pressure=0.0000;heads=M0:1,M1:0,M10:1,M11:0,M2:0,M3:0,M4:0,M5:0,M7:1,M8:1,M9:0;persona=M6_reputation_builder;risk=0.44;aggression=0.30;patience=0.73;sociability=0.86;style=brand_reputation;narrative_style=community_first;forum_global_sentiment=+0.583;forum_personal_sentiment=+0.583;forum_hot_board=mining;forum_feed_digest=P0|mining|author=M7|target=none|tone=+0.50|Great potential ahead! Let's keep the momentum i || P2|mining|author=M0|target=M8|tone=+0.75|The momentum is building! Let's capitalize on th || P1|mining|author=M8|target=M7|tone=+0.50|Exciting times ahead for our mining community! L;own_reputation=+0.000;reputation_risk=normal;recent_memory=[none]"
M7,honest,0.08511678,1,1,0,0.00000000,0.20000000,0.33333333,2.34971303,3.91618838,publish_if_win:2,publish_if_win,publish_if_win,"With a solid reputation and positive sentiment across the forum, I can capitalize on this momentum to reinforce my position and maximize rewards.","step=9508;miner_id=M7;is_selfish=false;event_kind=on_block_received;trigger_block_id=B2;hash_power=0.08512;local_public_height=1;private_lead=0;rivalry_pressure=0.0000;heads=M0:1,M1:1,M10:1,M11:1,M2:1,M3:1,M4:1,M5:2,M6:1,M8:1,M9:1;persona=M7_reputation_pragmatic;risk=0.41;aggression=0.33;patience=0.77;sociability=0.83;style=governance_alignment;narrative_style=diplomatic;forum_global_sentiment=+0.700;forum_personal_sentiment=+0.676;forum_hot_board=mining;forum_feed_digest=P11|mining|author=M5|target=none|tone=+0.75|We're in an exciting phase for mining! Let's kee || P0|mining|author=M7|target=none|tone=+0.50|Great potential ahead! Let's keep the momentum i || P10|mining|author=M2|target=none|tone=+0.75|We're in an exciting phase for mining! Let's sta || P9|mining|author=M1|target=none|tone=+0.75|We're in an exciting phase with fantastic potent || P8|mining|author=M5|target=none|tone=+0.75|Exciting times for our mining community! Let's k;own_reputation=+0.500;reputation_risk=normal;recent_memory=[t=2566 action=publish_if_win content=Great potential ahead! Let's keep the mo...]"
M8,honest,0.10473273,1,1,0,0.00000000,0.20000000,0.33333333,1.90962279,3.18270465,publish_if_win:2,publish_if_win,publish_if_win,"With no private lead and robust public sentiment, publishing will likely enhance community trust and reputation, aligning with my growth focus.","step=13924;miner_id=M8;is_selfish=false;event_kind=on_block_mined;trigger_block_id=;hash_power=0.10473;local_public_height=2;private_lead=0;rivalry_pressure=0.0000;heads=M0:2,M1:2,M10:2,M11:2,M2:2,M3:2,M4:2,M5:2,M6:2,M7:2,M9:2;persona=M8_reputation_growth;risk=0.46;aggression=0.35;patience=0.70;sociability=0.88;style=network_effect_growth;narrative_style=community_first;forum_global_sentiment=+0.707;forum_personal_sentiment=+0.719;forum_hot_board=mining;forum_feed_digest=P13|mining|author=M9|target=none|tone=+0.75|We're in an exciting phase for mining! Let's lev || P11|mining|author=M5|target=none|tone=+0.75|We're in an exciting phase for mining! Let's kee || P12|mining|author=M7|target=none|tone=+0.75|We're experiencing fantastic potential in our mi || P0|mining|author=M7|target=none|tone=+0.50|Great potential ahead! Let's keep the momentum i || P10|mining|author=M2|target=none|tone=+0.75|We're in an exciting phase for mining! Let's sta;own_reputation=+0.750;reputation_risk=normal;recent_memory=[t=2848 action=publish_private content=Exciting times ahead for our mining comm...]"
M9,social_selfish,0.13185094,1,0,1,1.00000000,0.20000000,0.00000000,1.51686441,0.00000000,publish_private:2;withhold_if_win:1,publish_private,publish_private,"I have a fragile private lead and with low rivalry pressure, timely publishing can secure my position.","step=14102;miner_id=M9;is_selfish=true;event_kind=on_block_received;trigger_block_id=B4;hash_power=0.13185;local_public_height=2;private_lead=1;rivalry_pressure=0.0000;heads=M0:2,M1:2,M10:2,M11:2,M2:2,M3:2,M4:2,M5:2,M6:2,M7:2,M8:3;persona=M9_retaliatory_counter;risk=0.76;aggression=0.79;patience=0.67;sociability=0.49;style=counter_punch;narrative_style=sharp;forum_global_sentiment=+0.710;forum_personal_sentiment=+0.719;forum_hot_board=mining;forum_feed_digest=P14|mining|author=M8|target=none|tone=+0.75|We're experiencing fantastic potential in our mi || P13|mining|author=M9|target=none|tone=+0.75|We're in an exciting phase for mining! Let's lev || P11|mining|author=M5|target=none|tone=+0.75|We're in an exciting phase for mining! Let's kee || P12|mining|author=M7|target=none|tone=+0.75|We're experiencing fantastic potential in our mi || P0|mining|author=M7|target=none|tone=+0.50|Great potential ahead! Let's keep the momentum i;own_reputation=+0.000;reputation_risk=normal;recent_memory=[t=3026 action=withhold_if_win content=We're in an exciting phase with fantasti... | t=12737 action=publish_private content=We're in an exciting phase for mining! L...]"
